date,state,deaths_new,deaths_bid,deaths_new_dod,deaths_bid_dod,deaths_unvax,deaths_pvax,deaths_fvax,deaths_boost,deaths_tat
3/17/2020,Johor,1,0,1,0,1,0,0,0,0
3/17/2020,Kedah,0,0,0,0,0,0,0,0,0
3/17/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/17/2020,Melaka,0,0,0,0,0,0,0,0,0
3/17/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/17/2020,Pahang,0,0,0,0,0,0,0,0,0
3/17/2020,Perak,0,0,0,0,0,0,0,0,0
3/17/2020,Perlis,0,0,0,0,0,0,0,0,0
3/17/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/17/2020,Sabah,0,0,0,0,0,0,0,0,0
3/17/2020,Sarawak,1,0,1,0,1,0,0,0,0
3/17/2020,Selangor,0,0,0,0,0,0,0,0,0
3/17/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/17/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3/17/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/17/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/18/2020,Johor,0,0,0,0,0,0,0,0,0
3/18/2020,Kedah,0,0,0,0,0,0,0,0,0
3/18/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/18/2020,Melaka,0,0,0,0,0,0,0,0,0
3/18/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/18/2020,Pahang,0,0,0,0,0,0,0,0,0
3/18/2020,Perak,0,0,0,0,0,0,0,0,0
3/18/2020,Perlis,0,0,0,0,0,0,0,0,0
3/18/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/18/2020,Sabah,0,0,0,0,0,0,0,0,0
3/18/2020,Sarawak,0,0,0,0,0,0,0,0,0
3/18/2020,Selangor,0,0,0,0,0,0,0,0,0
3/18/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/18/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3/18/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/18/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/19/2020,Johor,0,0,0,0,0,0,0,0,0
3/19/2020,Kedah,0,0,0,0,0,0,0,0,0
3/19/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/19/2020,Melaka,0,0,0,0,0,0,0,0,0
3/19/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/19/2020,Pahang,0,0,0,0,0,0,0,0,0
3/19/2020,Perak,0,0,0,0,0,0,0,0,0
3/19/2020,Perlis,0,0,0,0,0,0,0,0,0
3/19/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/19/2020,Sabah,0,0,0,0,0,0,0,0,0
3/19/2020,Sarawak,0,0,0,0,0,0,0,0,0
3/19/2020,Selangor,0,0,0,0,0,0,0,0,0
3/19/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/19/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3/19/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/19/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/20/2020,Johor,0,0,0,0,0,0,0,0,0
3/20/2020,Kedah,0,0,0,0,0,0,0,0,0
3/20/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/20/2020,Melaka,0,0,0,0,0,0,0,0,0
3/20/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/20/2020,Pahang,0,0,0,0,0,0,0,0,0
3/20/2020,Perak,0,0,0,0,0,0,0,0,0
3/20/2020,Perlis,0,0,0,0,0,0,0,0,0
3/20/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/20/2020,Sabah,1,0,1,0,1,0,0,0,0
3/20/2020,Sarawak,0,0,0,0,0,0,0,0,0
3/20/2020,Selangor,0,0,0,0,0,0,0,0,0
3/20/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/20/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3/20/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/20/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/21/2020,Johor,0,0,0,0,0,0,0,0,0
3/21/2020,Kedah,0,0,0,0,0,0,0,0,0
3/21/2020,Kelantan,1,0,1,0,1,0,0,0,0
3/21/2020,Melaka,1,0,1,0,1,0,0,0,0
3/21/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/21/2020,Pahang,0,0,0,0,0,0,0,0,0
3/21/2020,Perak,0,0,0,0,0,0,0,0,0
3/21/2020,Perlis,0,0,0,0,0,0,0,0,0
3/21/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/21/2020,Sabah,0,0,0,0,0,0,0,0,0
3/21/2020,Sarawak,1,0,1,0,1,0,0,0,0
3/21/2020,Selangor,0,0,0,0,0,0,0,0,0
3/21/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/21/2020,W.P. Kuala Lumpur,1,0,1,0,1,0,0,0,0
3/21/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/21/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/22/2020,Johor,0,0,0,0,0,0,0,0,0
3/22/2020,Kedah,0,0,0,0,0,0,0,0,0
3/22/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/22/2020,Melaka,0,0,0,0,0,0,0,0,0
3/22/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/22/2020,Pahang,0,0,0,0,0,0,0,0,0
3/22/2020,Perak,0,0,0,0,0,0,0,0,0
3/22/2020,Perlis,1,0,1,0,1,0,0,0,0
3/22/2020,Pulau Pinang,1,0,1,0,1,0,0,0,0
3/22/2020,Sabah,0,0,0,0,0,0,0,0,0
3/22/2020,Sarawak,1,1,1,1,1,0,0,0,0
3/22/2020,Selangor,0,0,0,0,0,0,0,0,0
3/22/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/22/2020,W.P. Kuala Lumpur,1,0,1,0,1,0,0,0,0
3/22/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/22/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/23/2020,Johor,3,0,3,0,3,0,0,0,0
3/23/2020,Kedah,0,0,0,0,0,0,0,0,0
3/23/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/23/2020,Melaka,0,0,0,0,0,0,0,0,0
3/23/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/23/2020,Pahang,0,0,0,0,0,0,0,0,0
3/23/2020,Perak,0,0,0,0,0,0,0,0,0
3/23/2020,Perlis,0,0,0,0,0,0,0,0,0
3/23/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/23/2020,Sabah,0,0,0,0,0,0,0,0,0
3/23/2020,Sarawak,2,0,2,0,2,0,0,0,0
3/23/2020,Selangor,0,0,0,0,0,0,0,0,0
3/23/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/23/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3/23/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/23/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/24/2020,Johor,0,0,0,0,0,0,0,0,0
3/24/2020,Kedah,0,0,0,0,0,0,0,0,0
3/24/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/24/2020,Melaka,1,0,1,0,1,0,0,0,0
3/24/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/24/2020,Pahang,0,0,0,0,0,0,0,0,0
3/24/2020,Perak,0,0,0,0,0,0,0,0,0
3/24/2020,Perlis,0,0,0,0,0,0,0,0,0
3/24/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/24/2020,Sabah,0,0,0,0,0,0,0,0,0
3/24/2020,Sarawak,0,0,0,0,0,0,0,0,0
3/24/2020,Selangor,1,0,1,0,1,0,0,0,0
3/24/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/24/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3/24/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/24/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/25/2020,Johor,2,0,2,0,2,0,0,0,0
3/25/2020,Kedah,0,0,0,0,0,0,0,0,0
3/25/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/25/2020,Melaka,0,0,0,0,0,0,0,0,0
3/25/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/25/2020,Pahang,0,0,0,0,0,0,0,0,0
3/25/2020,Perak,1,0,1,0,1,0,0,0,0
3/25/2020,Perlis,0,0,0,0,0,0,0,0,0
3/25/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/25/2020,Sabah,0,0,0,0,0,0,0,0,0
3/25/2020,Sarawak,0,0,0,0,0,0,0,0,0
3/25/2020,Selangor,0,0,0,0,0,0,0,0,0
3/25/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/25/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3/25/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/25/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/26/2020,Johor,1,0,1,0,1,0,0,0,0
3/26/2020,Kedah,1,0,1,0,1,0,0,0,0
3/26/2020,Kelantan,1,0,1,0,1,0,0,0,0
3/26/2020,Melaka,0,0,0,0,0,0,0,0,0
3/26/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/26/2020,Pahang,0,0,0,0,0,0,0,0,0
3/26/2020,Perak,1,0,1,0,1,0,0,0,0
3/26/2020,Perlis,0,0,0,0,0,0,0,0,0
3/26/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/26/2020,Sabah,0,0,0,0,0,0,0,0,0
3/26/2020,Sarawak,0,0,0,0,0,0,0,0,0
3/26/2020,Selangor,0,0,0,0,0,0,0,0,0
3/26/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/26/2020,W.P. Kuala Lumpur,1,0,1,0,1,0,0,0,0
3/26/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/26/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/27/2020,Johor,0,0,0,0,0,0,0,0,0
3/27/2020,Kedah,0,0,0,0,0,0,0,0,0
3/27/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/27/2020,Melaka,0,0,0,0,0,0,0,0,0
3/27/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/27/2020,Pahang,0,0,0,0,0,0,0,0,0
3/27/2020,Perak,0,0,0,0,0,0,0,0,0
3/27/2020,Perlis,0,0,0,0,0,0,0,0,0
3/27/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/27/2020,Sabah,0,0,0,0,0,0,0,0,0
3/27/2020,Sarawak,0,0,0,0,0,0,0,0,0
3/27/2020,Selangor,1,0,1,0,1,0,0,0,0
3/27/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/27/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3/27/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/27/2020,W.P. Putrajaya,1,1,1,1,1,0,0,0,0
3/28/2020,Johor,2,0,2,0,2,0,0,0,0
3/28/2020,Kedah,0,0,0,0,0,0,0,0,0
3/28/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/28/2020,Melaka,0,0,0,0,0,0,0,0,0
3/28/2020,Negeri Sembilan,1,0,1,0,1,0,0,0,0
3/28/2020,Pahang,0,0,0,0,0,0,0,0,0
3/28/2020,Perak,1,0,1,0,1,0,0,0,0
3/28/2020,Perlis,0,0,0,0,0,0,0,0,0
3/28/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/28/2020,Sabah,0,0,0,0,0,0,0,0,0
3/28/2020,Sarawak,0,0,0,0,0,0,0,0,0
3/28/2020,Selangor,1,0,1,0,1,0,0,0,0
3/28/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/28/2020,W.P. Kuala Lumpur,1,0,1,0,1,0,0,0,0
3/28/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/28/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/29/2020,Johor,2,0,2,0,2,0,0,0,0
3/29/2020,Kedah,0,0,0,0,0,0,0,0,0
3/29/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/29/2020,Melaka,0,0,0,0,0,0,0,0,0
3/29/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/29/2020,Pahang,0,0,0,0,0,0,0,0,0
3/29/2020,Perak,0,0,0,0,0,0,0,0,0
3/29/2020,Perlis,0,0,0,0,0,0,0,0,0
3/29/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/29/2020,Sabah,0,0,0,0,0,0,0,0,0
3/29/2020,Sarawak,0,0,0,0,0,0,0,0,0
3/29/2020,Selangor,2,0,2,0,2,0,0,0,0
3/29/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/29/2020,W.P. Kuala Lumpur,1,0,1,0,1,0,0,0,0
3/29/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/29/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/30/2020,Johor,0,0,0,0,0,0,0,0,0
3/30/2020,Kedah,0,0,0,0,0,0,0,0,0
3/30/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/30/2020,Melaka,0,0,0,0,0,0,0,0,0
3/30/2020,Negeri Sembilan,1,0,1,0,1,0,0,0,0
3/30/2020,Pahang,0,0,0,0,0,0,0,0,0
3/30/2020,Perak,0,0,0,0,0,0,0,0,0
3/30/2020,Perlis,0,0,0,0,0,0,0,0,0
3/30/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/30/2020,Sabah,0,0,0,0,0,0,0,0,0
3/30/2020,Sarawak,2,0,2,0,2,0,0,0,0
3/30/2020,Selangor,1,0,1,0,1,0,0,0,0
3/30/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/30/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
3/30/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/30/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
3/31/2020,Johor,1,0,1,0,1,0,0,0,0
3/31/2020,Kedah,0,0,0,0,0,0,0,0,0
3/31/2020,Kelantan,0,0,0,0,0,0,0,0,0
3/31/2020,Melaka,0,0,0,0,0,0,0,0,0
3/31/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
3/31/2020,Pahang,0,0,0,0,0,0,0,0,0
3/31/2020,Perak,0,0,0,0,0,0,0,0,0
3/31/2020,Perlis,0,0,0,0,0,0,0,0,0
3/31/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
3/31/2020,Sabah,0,0,0,0,0,0,0,0,0
3/31/2020,Sarawak,1,0,1,0,1,0,0,0,0
3/31/2020,Selangor,1,0,1,0,1,0,0,0,0
3/31/2020,Terengganu,0,0,0,0,0,0,0,0,0
3/31/2020,W.P. Kuala Lumpur,2,0,2,0,2,0,0,0,0
3/31/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
3/31/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/1/2020,Johor,0,0,0,0,0,0,0,0,0
4/1/2020,Kedah,0,0,0,0,0,0,0,0,0
4/1/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/1/2020,Melaka,0,0,0,0,0,0,0,0,0
4/1/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
4/1/2020,Pahang,0,0,0,0,0,0,0,0,0
4/1/2020,Perak,0,0,0,0,0,0,0,0,0
4/1/2020,Perlis,0,0,0,0,0,0,0,0,0
4/1/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/1/2020,Sabah,0,0,0,0,0,0,0,0,0
4/1/2020,Sarawak,1,0,1,0,1,0,0,0,0
4/1/2020,Selangor,1,0,1,0,1,0,0,0,0
4/1/2020,Terengganu,0,0,0,0,0,0,0,0,0
4/1/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
4/1/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/1/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/2/2020,Johor,1,0,1,0,1,0,0,0,0
4/2/2020,Kedah,0,0,0,0,0,0,0,0,0
4/2/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/2/2020,Melaka,0,0,0,0,0,0,0,0,0
4/2/2020,Negeri Sembilan,1,0,1,0,1,0,0,0,0
4/2/2020,Pahang,0,0,0,0,0,0,0,0,0
4/2/2020,Perak,0,0,0,0,0,0,0,0,0
4/2/2020,Perlis,0,0,0,0,0,0,0,0,0
4/2/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/2/2020,Sabah,0,0,0,0,0,0,0,0,0
4/2/2020,Sarawak,0,0,0,0,0,0,0,0,0
4/2/2020,Selangor,0,0,0,0,0,0,0,0,0
4/2/2020,Terengganu,0,0,0,0,0,0,0,0,0
4/2/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
4/2/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/2/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/3/2020,Johor,0,0,0,0,0,0,0,0,0
4/3/2020,Kedah,0,0,0,0,0,0,0,0,0
4/3/2020,Kelantan,1,0,1,0,1,0,0,0,0
4/3/2020,Melaka,0,0,0,0,0,0,0,0,0
4/3/2020,Negeri Sembilan,1,0,1,0,1,0,0,0,0
4/3/2020,Pahang,1,0,1,0,1,0,0,0,0
4/3/2020,Perak,1,0,1,0,1,0,0,0,0
4/3/2020,Perlis,0,0,0,0,0,0,0,0,0
4/3/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/3/2020,Sabah,0,0,0,0,0,0,0,0,0
4/3/2020,Sarawak,1,0,1,0,1,0,0,0,0
4/3/2020,Selangor,0,0,0,0,0,0,0,0,0
4/3/2020,Terengganu,0,0,0,0,0,0,0,0,0
4/3/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
4/3/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/3/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/4/2020,Johor,0,0,0,0,0,0,0,0,0
4/4/2020,Kedah,0,0,0,0,0,0,0,0,0
4/4/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/4/2020,Melaka,0,0,0,0,0,0,0,0,0
4/4/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
4/4/2020,Pahang,0,0,0,0,0,0,0,0,0
4/4/2020,Perak,0,0,0,0,0,0,0,0,0
4/4/2020,Perlis,0,0,0,0,0,0,0,0,0
4/4/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/4/2020,Sabah,1,0,1,0,1,0,0,0,0
4/4/2020,Sarawak,1,0,1,0,1,0,0,0,0
4/4/2020,Selangor,0,0,0,0,0,0,0,0,0
4/4/2020,Terengganu,0,0,0,0,0,0,0,0,0
4/4/2020,W.P. Kuala Lumpur,1,0,1,0,1,0,0,0,0
4/4/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/4/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/5/2020,Johor,0,0,0,0,0,0,0,0,0
4/5/2020,Kedah,0,0,0,0,0,0,0,0,0
4/5/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/5/2020,Melaka,0,0,0,0,0,0,0,0,0
4/5/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
4/5/2020,Pahang,0,0,0,0,0,0,0,0,0
4/5/2020,Perak,0,0,0,0,0,0,0,0,0
4/5/2020,Perlis,0,0,0,0,0,0,0,0,0
4/5/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/5/2020,Sabah,0,0,0,0,0,0,0,0,0
4/5/2020,Sarawak,1,0,1,0,1,0,0,0,0
4/5/2020,Selangor,0,0,0,0,0,0,0,0,0
4/5/2020,Terengganu,1,0,1,0,1,0,0,0,0
4/5/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
4/5/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/5/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/6/2020,Johor,0,0,0,0,0,0,0,0,0
4/6/2020,Kedah,0,0,0,0,0,0,0,0,0
4/6/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/6/2020,Melaka,0,0,0,0,0,0,0,0,0
4/6/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
4/6/2020,Pahang,0,0,0,0,0,0,0,0,0
4/6/2020,Perak,0,0,0,0,0,0,0,0,0
4/6/2020,Perlis,1,0,1,0,1,0,0,0,0
4/6/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/6/2020,Sabah,1,1,1,1,1,0,0,0,0
4/6/2020,Sarawak,0,0,0,0,0,0,0,0,0
4/6/2020,Selangor,0,0,0,0,0,0,0,0,0
4/6/2020,Terengganu,0,0,0,0,0,0,0,0,0
4/6/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
4/6/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/6/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/7/2020,Johor,0,0,0,0,0,0,0,0,0
4/7/2020,Kedah,0,0,0,0,0,0,0,0,0
4/7/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/7/2020,Melaka,0,0,0,0,0,0,0,0,0
4/7/2020,Negeri Sembilan,1,0,1,0,1,0,0,0,0
4/7/2020,Pahang,0,0,0,0,0,0,0,0,0
4/7/2020,Perak,0,0,0,0,0,0,0,0,0
4/7/2020,Perlis,0,0,0,0,0,0,0,0,0
4/7/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/7/2020,Sabah,0,0,0,0,0,0,0,0,0
4/7/2020,Sarawak,0,0,0,0,0,0,0,0,0
4/7/2020,Selangor,0,0,0,0,0,0,0,0,0
4/7/2020,Terengganu,0,0,0,0,0,0,0,0,0
4/7/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
4/7/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/7/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/8/2020,Johor,0,0,0,0,0,0,0,0,0
4/8/2020,Kedah,0,0,0,0,0,0,0,0,0
4/8/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/8/2020,Melaka,0,0,0,0,0,0,0,0,0
4/8/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
4/8/2020,Pahang,0,0,0,0,0,0,0,0,0
4/8/2020,Perak,0,0,0,0,0,0,0,0,0
4/8/2020,Perlis,0,0,0,0,0,0,0,0,0
4/8/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/8/2020,Sabah,0,0,0,0,0,0,0,0,0
4/8/2020,Sarawak,0,0,0,0,0,0,0,0,0
4/8/2020,Selangor,0,0,0,0,0,0,0,0,0
4/8/2020,Terengganu,0,0,0,0,0,0,0,0,0
4/8/2020,W.P. Kuala Lumpur,1,0,1,0,1,0,0,0,0
4/8/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/8/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/9/2020,Johor,0,0,0,0,0,0,0,0,0
4/9/2020,Kedah,0,0,0,0,0,0,0,0,0
4/9/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/9/2020,Melaka,1,0,1,0,1,0,0,0,0
4/9/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
4/9/2020,Pahang,0,0,0,0,0,0,0,0,0
4/9/2020,Perak,0,0,0,0,0,0,0,0,0
4/9/2020,Perlis,0,0,0,0,0,0,0,0,0
4/9/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/9/2020,Sabah,0,0,0,0,0,0,0,0,0
4/9/2020,Sarawak,1,0,1,0,1,0,0,0,0
4/9/2020,Selangor,0,0,0,0,0,0,0,0,0
4/9/2020,Terengganu,0,0,0,0,0,0,0,0,0
4/9/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
4/9/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/9/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/10/2020,Johor,0,0,0,0,0,0,0,0,0
4/10/2020,Kedah,0,0,0,0,0,0,0,0,0
4/10/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/10/2020,Melaka,0,0,0,0,0,0,0,0,0
4/10/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
4/10/2020,Pahang,0,0,0,0,0,0,0,0,0
4/10/2020,Perak,0,0,0,0,0,0,0,0,0
4/10/2020,Perlis,0,0,0,0,0,0,0,0,0
4/10/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/10/2020,Sabah,1,0,1,0,1,0,0,0,0
4/10/2020,Sarawak,0,0,0,0,0,0,0,0,0
4/10/2020,Selangor,2,0,2,0,2,0,0,0,0
4/10/2020,Terengganu,0,0,0,0,0,0,0,0,0
4/10/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0
4/10/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/10/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/11/2020,Johor,0,0,0,0,0,0,0,0,0
4/11/2020,Kedah,0,0,0,0,0,0,0,0,0
4/11/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/11/2020,Melaka,0,0,0,0,0,0,0,0,0
4/11/2020,Negeri Sembilan,1,0,1,0,1,0,0,0,0
4/11/2020,Pahang,0,0,0,0,0,0,0,0,0
4/11/2020,Perak,1,0,1,0,1,0,0,0,0
4/11/2020,Perlis,0,0,0,0,0,0,0,0,0
4/11/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/11/2020,Sabah,0,0,0,0,0,0,0,0,0
4/11/2020,Sarawak,0,0,0,0,0,0,0,0,0
4/11/2020,Selangor,0,0,0,0,0,0,0,0,0
4/11/2020,Terengganu,0,0,0,0,0,0,0,0,0
4/11/2020,W.P. Kuala Lumpur,1,0,1,0,1,0,0,0,0
4/11/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/11/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/12/2020,Johor,0,0,0,0,0,0,0,0,0
4/12/2020,Kedah,0,0,0,0,0,0,0,0,0
4/12/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/12/2020,Melaka,0,0,0,0,0,0,0,0,0
4/12/2020,Negeri Sembilan,1,0,1,0,1,0,0,0,0
4/12/2020,Pahang,0,0,0,0,0,0,0,0,0
4/12/2020,Perak,1,0,1,0,1,0,0,0,0
4/12/2020,Perlis,0,0,0,0,0,0,0,0,0
4/12/2020,Pulau Pinang,0,0,0,0,0,0,0,0,0
4/12/2020,Sabah,0,0,0,0,0,0,0,0,0
4/12/2020,Sarawak,1,0,1,0,1,0,0,0,0
4/12/2020,Selangor,0,0,0,0,0,0,0,0,0
4/12/2020,Terengganu,0,0,0,0,0,0,0,0,0
4/12/2020,W.P. Kuala Lumpur,2,0,2,0,2,0,0,0,0
4/12/2020,W.P. Labuan,0,0,0,0,0,0,0,0,0
4/12/2020,W.P. Putrajaya,0,0,0,0,0,0,0,0,0
4/13/2020,Johor,0,0,0,0,0,0,0,0,0
4/13/2020,Kedah,0,0,0,0,0,0,0,0,0
4/13/2020,Kelantan,0,0,0,0,0,0,0,0,0
4/13/2020,Melaka,1,0,1,0,1,0,0,0,0
4/13/2020,Negeri Sembilan,0,0,0,0,0,0,0,0,0
